Model   YB_15 FRT
Point_Num   14
    NAME     RUP_O(CH1)     RUP_I(CH2)     RDN_O(CH3)     RDN_I(CH4)       RHD(CH5)      HUB평면도   제동면두께 O          DTV_O          DTV_I          ORDER      외측 단차      내측 단차           전장         중심경        Time            Operator
    UNIT              3              3              3              3              3              3              3              3              3              3              3              3              3              3
   K.TOL              0              0              0              0              0              0              0              0              0              0              0              0              0              0
     USL          3.000          3.000          3.000          3.000          3.000          3.000         25.000          1.000          1.000          1.000         25.000         50.000         50.000         69.000
     LSL          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
       1          0.011          0.006          0.011          0.006          0.005          0.008         21.901          0.002          0.002          0.323         15.075         36.807         44.071         62.224    15:52:44             HANYANG
       2          0.011          0.006          0.011          0.006          0.006          0.008         21.901          0.002          0.002          0.340         15.076         36.807         44.071         62.223    15:52:44             HANYANG
       3          0.011          0.006          0.011          0.006          0.005          0.008         21.901          0.002          0.002          0.314         15.076         36.808         44.070         62.223    15:52:44             HANYANG
       4          0.011          0.006          0.011          0.006          0.005          0.008         21.901          0.002          0.002          0.333         15.076         36.808         44.070         62.221    15:52:44             HANYANG
       5          0.011          0.006          0.011          0.006          0.005          0.008         21.901          0.002          0.002          0.303         15.076         36.808         44.070         62.218    15:52:44             HANYANG
