Model  J300 15 RR
Point_Num   21
    NAME        주파수1        주파수2        주파수3        주파수4        주파수5        주파수6        주파수7 제동면 R/OUT(O 제동면 R/OUT(O 제동면 R/OUT(I 제동면 R/OUT(I         윤곽도    모자부 외경    모자부 내경         P/Hole   제동면두께 O      원주DTV O        반경DTV           깊이        ORDER_L     ORDER_L_NO     Time           Operator    
    UNIT              2              2              2              2              2              2              2              3              3              3              3              3              3              3              3              3              4              4              3              3              0
   K.TOL              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
     USL        1034.63        2476.02        4130.82        5905.52        7747.41        9613.22       11492.85          0.020          0.020          0.020          0.020          0.030        159.450        147.450         60.090         12.150         0.0060         0.0060         37.150        100.000             10
     LSL         984.16        2355.24        3929.32        5617.44        7369.49        9144.28       10932.23          0.001          0.001          0.001          0.001          0.000        158.950        146.950         60.040         11.850         0.0000         0.0000         36.850          0.000              2
       1        1009.39        2415.63        4030.07        5761.48        7558.45        9378.75       11212.54          0.014          0.015          0.009          0.009          0.030        159.174        147.116         60.073         12.029         0.0037         0.0028         36.934          0.808              2    20:02:07             HANYANG
       2        1009.39        2415.63        4030.07        5761.48        7558.45        9378.75       11212.54           0.00           0.00           0.00          0.014          0.016          0.009          0.009          0.030        159.174        147.116         60.072         12.029         0.0040         0.0028         36.934          0.688              2    20:03:11             HANYANG
       3        1009.39        2415.63        4030.07        5761.48        7558.45        9378.75       11212.54           0.00           0.00           0.00          0.014          0.016          0.009          0.009          0.030        159.174        147.115         60.072         12.029         0.0038         0.0028         36.935          0.766              2    20:05:35             HANYANG
       4        1009.39        2415.63        4030.07        5761.48        7558.45        9378.75       11212.54          0.014          0.016          0.009          0.008          0.030        159.174        147.115         60.072         12.029         0.0043         0.0028         36.934          0.784              2    20:06:54             HANYANG
       5           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.014          0.016          0.009          0.009          0.030        159.174        147.116         60.072         12.029         0.0041         0.0031         36.935          0.679              2    20:13:58             HANYANG
       6        1009.39        2415.63        4030.07        5761.48        7558.45        9378.75       11212.54          0.014          0.015          0.009          0.009          0.030        159.174        147.116         60.071         12.029         0.0041         0.0031         36.934          0.879              2    20:15:21             HANYANG
       7        1009.39        2415.63        4030.07        5761.48        7558.45        9378.75       11212.54          0.014          0.016          0.009          0.009          0.030        159.174        147.115         60.071         12.029         0.0038         0.0028         36.934          0.692              2    20:15:50             HANYANG
       8        1009.39        2415.63        4030.07        5761.48        7558.45        9378.75       11212.54          0.014          0.016          0.009          0.008          0.030        159.174        147.116         60.073         12.029         0.0043         0.0028         36.935          0.792              2    20:31:29             HANYANG
