c:\PCPGM\습동하중181211R0\Product\AD-LHD\data\2019-01-02-16-49습동1 연속측정 중.MAN
MODEL,  AD-LHD
POINT_NUM,  4
NAME,하중_PUSH(L),하중_PULL(L),하중_PUSH(R),하중_PULL(R),        Time,    Operator,RIGHT BARCODE,LEFT BARCODE
UPPER,         4.40,         4.40,         4.40,         4.40
LOWER,         0.10,         0.10,         0.10,         0.10
           1,         2.70,         2.38,         0.35,         0.50,     16-50-18,     남양공업,                     
           2,         2.67,         2.53,         0.35,         0.50,     16-50-18,     남양공업,                     
           3,         2.75,         2.44,         0.35,         0.50,     16-50-18,     남양공업,                     
           4,         2.78,         2.45,         0.35,         0.50,     16-50-18,     남양공업,                     
           5,         2.69,         2.45,         0.35,         0.50,     16-50-18,     남양공업,                     
           6,         2.75,         2.43,         0.35,         0.50,     16-50-18,     남양공업,                     
           7,         2.74,         2.45,         0.35,         0.50,     16-50-18,     남양공업,                     
           8,         2.77,         2.45,         0.35,         0.50,     16-50-18,     남양공업,                     
           9,         2.68,         2.44,         0.35,         0.50,     16-50-18,     남양공업,                     
          10,         2.78,         2.44,         0.35,         0.50,     16-50-18,     남양공업,                     
          11,         2.79,         2.46,         0.35,         0.50,     16-50-18,     남양공업,                     
          12,         2.77,         2.46,         0.35,         0.50,     16-50-18,     남양공업,                     
          13,         2.75,         2.53,         0.35,         0.50,     16-50-18,     남양공업,                     
          14,         2.77,         2.57,         0.35,         0.50,     16-50-18,     남양공업,                     
          15,         2.92,         2.64,         0.35,         0.50,     16-50-18,     남양공업,                     
          16,         3.13,         2.76,         0.35,         0.50,     16-50-18,     남양공업,                     
          17,         3.44,         2.72,         0.35,         0.50,     16-50-18,     남양공업,                     
          18,         3.51,         2.83,         0.35,         0.50,     16-50-18,     남양공업,                     
          19,         2.89,         2.49,         0.35,         0.50,     16-50-18,     남양공업,                     
          20,         2.78,         2.45,         0.35,         0.50,     16-50-18,     남양공업,                     
          21,         2.78,         2.44,         0.35,         0.50,     16-50-18,     남양공업,                     
          22,         2.78,         2.52,         0.35,         0.50,     16-50-18,     남양공업,                     
          23,         2.77,         2.52,         0.35,         0.50,     16-50-18,     남양공업,                     
          24,         2.77,         2.52,         0.35,         0.50,     16-50-18,     남양공업,                     
          25,         2.79,         2.44,         0.35,         0.50,     16-50-18,     남양공업,                     
          26,         2.94,         2.72,         0.35,         0.50,     16-50-18,     남양공업,                     
          27,         3.43,         3.10,         0.35,         0.50,     16-50-18,     남양공업,                     
          28,         3.72,         2.81,         0.35,         0.50,     16-50-18,     남양공업,                     
          29,         3.50,         2.85,         0.35,         0.50,     16-50-18,     남양공업,                     
          30,         3.53,         2.53,         0.35,         0.50,     16-50-18,     남양공업,                     
          31,         3.12,         2.65,         0.35,         0.50,     16-50-18,     남양공업,                     
          32,         3.01,         2.53,         0.35,         0.50,     16-50-18,     남양공업,                     
          33,         2.90,         2.48,         0.35,         0.50,     16-50-18,     남양공업,                     
          34,         2.90,         2.49,         0.35,         0.50,     16-50-18,     남양공업,                     
          35,         2.84,         2.53,         0.35,         0.50,     16-50-18,     남양공업,                     
          36,         2.82,         2.54,         0.35,         0.50,     16-50-18,     남양공업,                     
          37,         2.78,         2.52,         0.35,         0.50,     16-50-18,     남양공업,                     
          38,         2.78,         2.54,         0.35,         0.50,     16-50-18,     남양공업,                     
          39,         2.78,         2.52,         0.35,         0.50,     16-50-18,     남양공업,                     
          40,         2.78,         2.51,         0.35,         0.50,     16-50-18,     남양공업,                     
