c:\PCPGM\습동하중181211R0\Product\AD-LHD\data\2019-01-02-17-42습동2 연속측정 상.MAN
MODEL,  AD-LHD
POINT_NUM,  4
NAME,하중_PUSH(L),하중_PULL(L),하중_PUSH(R),하중_PULL(R),        Time,    Operator,RIGHT BARCODE,LEFT BARCODE
UPPER,         4.40,         4.40,         4.40,         4.40
LOWER,         0.10,         0.10,         0.10,         0.10
           1,         7.56,         5.71,         7.07,         5.85,     17-43-03,     남양공업,                     
           2,         7.56,         5.71,         6.96,         5.76,     17-43-03,     남양공업,                     
           3,         7.56,         5.71,         6.97,         5.85,     17-43-03,     남양공업,                     
           4,         7.56,         5.71,         6.86,         5.76,     17-43-03,     남양공업,                     
           5,         7.56,         5.71,         6.87,         5.76,     17-43-03,     남양공업,                     
           6,         7.56,         5.71,         6.87,         5.75,     17-43-03,     남양공업,                     
           7,         7.56,         5.71,         6.87,         5.75,     17-43-03,     남양공업,                     
           8,         7.56,         5.71,         6.97,         5.82,     17-43-03,     남양공업,                     
           9,         7.56,         5.71,         6.94,         5.78,     17-43-03,     남양공업,                     
          10,         7.56,         5.71,         7.02,         5.79,     17-43-03,     남양공업,                     
          11,         7.56,         5.71,         6.95,         5.74,     17-43-03,     남양공업,                     
          12,         7.56,         5.71,         6.87,         5.75,     17-43-03,     남양공업,                     
          13,         7.56,         5.71,         6.87,         5.65,     17-43-03,     남양공업,                     
          14,         7.56,         5.71,         6.88,         5.65,     17-43-03,     남양공업,                     
          15,         7.56,         5.71,         6.96,         5.74,     17-43-03,     남양공업,                     
          16,         7.56,         5.71,         6.95,         5.75,     17-43-03,     남양공업,                     
          17,         7.56,         5.71,         6.87,         5.75,     17-43-03,     남양공업,                     
          18,         7.56,         5.71,         6.89,         5.72,     17-43-03,     남양공업,                     
          19,         7.56,         5.71,         6.97,         5.73,     17-43-03,     남양공업,                     
          20,         7.56,         5.71,         6.97,         5.75,     17-43-03,     남양공업,                     
          21,         7.56,         5.71,         7.09,         5.75,     17-43-03,     남양공업,                     
          22,         7.56,         5.71,         7.03,         5.88,     17-43-03,     남양공업,                     
          23,         7.56,         5.71,         7.06,         5.67,     17-43-03,     남양공업,                     
          24,         7.56,         5.71,         7.40,         5.91,     17-43-03,     남양공업,                     
          25,         7.56,         5.71,         7.52,         5.86,     17-43-03,     남양공업,                     
          26,         7.56,         5.71,         7.32,         5.68,     17-43-03,     남양공업,                     
          27,         7.56,         5.71,         7.11,         5.68,     17-43-03,     남양공업,                     
          28,         7.56,         5.71,         6.98,         5.75,     17-43-03,     남양공업,                     
          29,         7.56,         5.71,         6.97,         5.75,     17-43-03,     남양공업,                     
          30,         7.56,         5.71,         7.06,         5.74,     17-43-03,     남양공업,                     
          31,         7.56,         5.71,         6.97,         5.71,     17-43-03,     남양공업,                     
          32,         7.56,         5.71,         6.97,         5.76,     17-43-03,     남양공업,                     
          33,         7.56,         5.71,         6.98,         5.68,     17-43-03,     남양공업,                     
          34,         7.56,         5.71,         7.02,         5.66,     17-43-03,     남양공업,                     
          35,         7.56,         5.71,         7.45,         5.93,     17-43-03,     남양공업,                     
          36,         7.56,         5.71,         7.74,         5.61,     17-43-03,     남양공업,                     
          37,         7.56,         5.71,         7.95,         5.94,     17-43-03,     남양공업,                     
          38,         7.56,         5.71,         7.51,         5.83,     17-43-03,     남양공업,                     
          39,         7.56,         5.71,         7.28,         5.76,     17-43-03,     남양공업,                     
          40,         7.56,         5.71,         7.27,         5.73,     17-43-03,     남양공업,                     
